user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
bin_m22.mtb115	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	taxonomic classification defined by topology and ANI	N/A	GCA_009774015.1, s__Dysosmobacter sp009774015, 95.0, 87.35, 0.67; GCA_009773995.1, s__Dysosmobacter sp009773995, 95.0, 86.95, 0.65; GCF_000403435.2, s__Dysosmobacter sp000403435, 95.0, 81.11, 0.57; GCA_900770295.1, s__Dysosmobacter sp900770295, 95.0, 80.55, 0.39; GCA_900544955.1, s__Dysosmobacter sp900544955, 95.0, 80.32, 0.4; GCF_005121165.1, s__Dysosmobacter welbionis, 95.0, 79.68, 0.39; GCA_004558115.1, s__Dysosmobacter sp004558115, 95.0, 79.55, 0.29; GCA_900556925.1, s__Dysosmobacter sp900556925, 95.0, 79.48, 0.22; GCA_900551885.1, s__Dysosmobacter sp900551885, 95.0, 79.42, 0.33; GCA_900548505.1, s__Dysosmobacter sp900548505, 95.0, 79.28, 0.28; GCA_900752075.1, s__Dysosmobacter sp900752075, 95.0, 79.21, 0.2; GCA_900550685.1, s__Dysosmobacter sp900550685, 95.0, 79.17, 0.24; GCA_900546705.1, s__Dysosmobacter sp900546705, 95.0, 79.05, 0.27; GCA_004553545.1, s__Dysosmobacter sp004553545, 95.0, 79.01, 0.31; GCA_900554425.1, s__Dysosmobacter sp900554425, 95.0, 78.98, 0.31; GCA_900763685.1, s__Dysosmobacter sp900763685, 95.0, 78.88, 0.2; GCA_000436875.1, s__Dysosmobacter sp000436875, 95.0, 78.52, 0.29; GCF_014297285.1, s__Dysosmobacter sp001916835, 95.0, 78.1, 0.26; GCF_014297375.1, s__Dysosmobacter sp014297375, 95.0, 78.05, 0.24; GCA_900544615.1, s__Dysosmobacter sp900544615, 95.0, 77.99, 0.25; GCA_900544105.1, s__Dysosmobacter sp900544105, 95.0, 77.96, 0.23; GCA_900542115.1, s__Dysosmobacter sp900542115, 95.0, 77.63, 0.18; GCF_900115635.1, s__Dysosmobacter sp900115635, 95.0, 77.59, 0.21	61.78	11	0.9901938150626594	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m22.mtb125	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.72	11	0.9255686892748409	N/A
bin_m22.mtb136	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.42	11	0.9193701916922536	N/A
bin_m22.mtb157	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	ANI	N/A	GCF_004803915.1, s__Duncaniella dubosii, 95.0, 78.33, 0.21; GCF_003024805.1, s__Duncaniella muris, 95.0, 78.31, 0.2; GCF_003762875.1, s__Duncaniella sp001689575, 95.0, 77.99, 0.17; GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 77.93, 0.19; GCF_004766125.1, s__Duncaniella freteri, 95.0, 77.86, 0.14; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 77.49, 0.13; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 77.42, 0.12; GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 77.24, 0.13; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.13, 0.11; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 76.99, 0.12	88.52	11	0.9725090292122849	N/A
bin_m22.mtb184	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UMGS268;s__	N/A	N/A	N/A	N/A	N/A	GCA_900540705.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UMGS268;s__UMGS268 sp900540705	78.8	0.3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UMGS268;s__	taxonomic classification defined by topology and ANI	N/A	N/A	85.96	11	0.9611381086173648	N/A
bin_m22.mtb2	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	84.34	11	0.9166493594227079	N/A
bin_m22.mtb219	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	ANI	N/A	GCF_011958945.1, s__Kineothrix sp011958945, 95.0, 77.83, 0.19; GCF_000403275.1, s__Kineothrix sp000403275, 95.0, 77.71, 0.19; GCF_009911195.1, s__Kineothrix sp009911195, 95.0, 77.5, 0.2; GCA_003488965.1, s__Kineothrix sp003488965, 95.0, 77.26, 0.19; GCF_000732725.1, s__Kineothrix alysoides, 95.0, 77.0, 0.1; GCA_012520655.1, s__Kineothrix sp012520655, 95.0, 76.77, 0.15	92.56	11	0.9371254061684309	N/A
bin_m22.mtb46	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	taxonomic classification fully defined by topology	N/A	N/A	50.07	11	0.9425190667936807	N/A
bin_m22.mtb86_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	GCA_002490995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp002490995	83.07	0.56	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900248245.1, s__Acetatifactor muris, 95.0, 78.38, 0.29; GCF_003612485.1, s__Acetatifactor sp003612485, 95.0, 77.98, 0.23; GCA_009177215.1, s__Acetatifactor sp009177215, 95.0, 77.01, 0.11; GCF_900772845.1, s__Acetatifactor sp900772845, 95.0, 77.0, 0.08; GCF_011959105.1, s__Acetatifactor sp011959105, 95.0, 76.91, 0.15; GCF_900766575.1, s__Acetatifactor sp900766575, 95.0, 76.89, 0.12; GCA_014337175.1, s__Acetatifactor sp900066365, 95.0, 76.89, 0.08; GCF_900771995.1, s__Acetatifactor sp900771995, 95.0, 76.85, 0.13; GCA_902796105.1, s__Acetatifactor sp902796105, 95.0, 76.85, 0.11; GCF_003584705.1, s__Acetatifactor sp900066565, 95.0, 76.68, 0.1; GCF_900755865.1, s__Acetatifactor sp900755865, 95.0, 76.6, 0.14; GCA_902766425.1, s__Acetatifactor sp902766425, 95.0, 76.52, 0.08; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 76.5, 0.1; GCA_900554205.1, s__Acetatifactor sp900554205, 95.0, 76.46, 0.11; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 76.46, 0.11; GCA_900320485.1, s__Acetatifactor sp900320485, 95.0, 76.39, 0.07; GCA_002368865.1, s__Acetatifactor sp002368865, 95.0, 76.26, 0.09; GCF_900760705.1, s__Acetatifactor sp900760705, 95.0, 76.21, 0.09	86.58	11	0.9875032451916957	N/A
bin_m22.mtb89_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	ANI	N/A	GCA_902373635.1, s__UMGS1872 sp902373635, 95.0, 80.7, 0.37; GCA_009774055.1, s__UMGS1872 sp009774055, 95.0, 80.63, 0.41; GCA_014237695.1, s__UMGS1872 sp014237695, 95.0, 79.88, 0.36; GCA_900549475.1, s__UMGS1872 sp900549475, 95.0, 79.43, 0.28; GCA_900555795.1, s__UMGS1872 sp900555795, 95.0, 79.37, 0.37	82.23	11	0.9636641104413556	N/A
bin_m22.mxb32	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__	N/A	N/A	N/A	N/A	N/A	GCA_013316135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp013316135	85.36	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	90.91	11	0.9897351486224591	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m22.mxb98	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	GCF_003697165.2	96.8144	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	98.6	0.88	GCF_003697165.2	96.8144	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	98.6	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000026325.1, s__Escherichia coli_D, 96.9551, 96.8, 0.85; GCF_002950215.1, s__Escherichia flexneri, 97.0028, 96.36, 0.78; GCF_002949675.1, s__Escherichia dysenteriae, 97.0028, 96.15, 0.74; GCA_003018335.1, s__Escherichia coli_C, 96.1333, 95.78, 0.83; GCF_002965065.1, s__Escherichia sp002965065, 95.0, 93.93, 0.73; GCF_000208585.1, s__Escherichia sp000208585, 95.0, 92.51, 0.8; GCF_005843885.1, s__Escherichia sp005843885, 95.0, 92.45, 0.83; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 92.44, 0.79; GCF_011881725.1, s__Escherichia coli_E, 95.0, 92.12, 0.76; GCF_001660175.1, s__Escherichia sp001660175, 95.0, 91.57, 0.79; GCF_002900365.1, s__Escherichia marmotae, 95.0, 90.9, 0.82; GCF_000026225.1, s__Escherichia fergusonii, 95.0, 90.55, 0.69; GCF_000759775.1, s__Escherichia albertii, 95.0, 90.02, 0.73	77.88	11	N/A	N/A
bin_m22.vmb0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	N/A	N/A	N/A	N/A	N/A	GCA_003979155.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp003979155	94.39	0.95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002493945.1, s__CAG-873 sp002493945, 95.0, 78.29, 0.26; GCF_011959565.1, s__CAG-873 sp011959565, 95.0, 78.12, 0.16; GCA_009775225.1, s__CAG-873 sp009775225, 95.0, 78.11, 0.24; GCA_900548975.1, s__CAG-873 sp900548975, 95.0, 77.98, 0.23; GCA_009775195.1, s__CAG-873 sp009775195, 95.0, 77.77, 0.2; GCA_009775275.1, s__CAG-873 sp009775275, 95.0, 77.66, 0.19; GCA_001689415.1, s__CAG-873 sp001689415, 95.0, 77.62, 0.17; GCA_900555715.1, s__CAG-873 sp900555715, 95.0, 77.58, 0.18; GCA_009775135.1, s__CAG-873 sp009775135, 95.0, 77.36, 0.16; GCA_900540625.1, s__CAG-873 sp900540625, 95.0, 77.33, 0.08; GCA_004552725.1, s__CAG-873 sp004552725, 95.0, 77.3, 0.1; GCA_002490635.1, s__CAG-873 sp002490635, 95.0, 77.28, 0.14; GCA_009775125.1, s__CAG-873 sp001689665, 95.0, 77.25, 0.14; GCA_009775265.1, s__CAG-873 sp009775265, 95.0, 77.21, 0.11; GCA_900554265.1, s__CAG-873 sp900554265, 95.0, 77.16, 0.16; GCA_002491245.1, s__CAG-873 sp002491245, 95.0, 77.13, 0.17; GCA_900541865.1, s__CAG-873 sp900541865, 95.0, 77.11, 0.15; GCA_004554255.1, s__CAG-873 sp004554255, 95.0, 77.08, 0.1; GCF_900755985.1, s__CAG-873 sp900755985, 95.0, 77.07, 0.08; GCA_004552485.1, s__CAG-873 sp004552485, 95.0, 77.07, 0.14; GCA_900759845.1, s__CAG-873 sp900759845, 95.0, 76.98, 0.13; GCA_002633115.1, s__CAG-873 sp002633115, 95.0, 76.93, 0.1; GCA_900759825.1, s__CAG-873 sp900759825, 95.0, 76.91, 0.1; GCA_900550395.1, s__CAG-873 sp900550395, 95.0, 76.88, 0.12; GCA_004553485.1, s__CAG-873 sp004553485, 95.0, 76.86, 0.14; GCA_002478045.1, s__CAG-873 sp002478045, 95.0, 76.79, 0.08; GCA_001701165.1, s__CAG-873 sp001701165, 95.0, 76.69, 0.07; GCA_900554715.1, s__CAG-873 sp900554715, 95.0, 76.48, 0.11	97.16	11	0.9987472659781049	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m22.vmb147_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__	N/A	N/A	N/A	N/A	N/A	GCF_009911185.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp009911185	77.62	0.26	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__	taxonomic classification defined by topology and ANI	N/A	GCF_004793545.1, s__14-2 sp004793545, 95.0, 78.28, 0.21; GCF_000403255.1, s__14-2 sp000403255, 95.0, 77.74, 0.15; GCF_000403845.2, s__14-2 sp000403845, 95.0, 77.62, 0.19; GCF_000403315.2, s__14-2 sp000403315, 95.0, 77.59, 0.16; GCF_011960065.1, s__14-2 sp011960065, 95.0, 77.05, 0.18	65.91	11	0.9572343464636172	N/A
bin_m22.vmb205_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCA_900553175.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900553175	83.84	0.57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	GCF_902362705.1, s__Alistipes sp002358415, 95.0, 81.57, 0.54; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 81.39, 0.57; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 81.25, 0.52; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 81.11, 0.63; GCF_000210575.1, s__Alistipes shahii, 95.0, 81.02, 0.6; GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.89, 0.63; GCF_006542685.1, s__Alistipes dispar, 95.0, 80.82, 0.53; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 80.74, 0.55; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 80.73, 0.57; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 80.66, 0.48; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.63, 0.51; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.62, 0.58; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 80.5, 0.44; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 80.45, 0.48; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.28, 0.55; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 80.27, 0.56; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 80.14, 0.5; GCF_900604385.1, s__Alistipes megaguti, 95.0, 80.13, 0.55; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 80.1, 0.48; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 79.94, 0.38; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 79.76, 0.45; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 79.2, 0.33; GCF_006542665.1, s__Alistipes communis, 95.0, 79.08, 0.41; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.92, 0.3; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 78.83, 0.38; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.43, 0.3; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.41, 0.39; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.05, 0.23; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.87, 0.29; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.59, 0.24; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.37, 0.18; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.14, 0.15; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.07, 0.15; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.75, 0.13	80.19	11	0.9844469737005481	N/A
bin_m22.vmb20_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__HGM11386;s__	N/A	N/A	N/A	N/A	N/A	GCF_900761915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__HGM11386;s__HGM11386 sp900761915	77.5	0.16	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	88.49	11	0.8820429775571428	N/A
bin_m22.vmb62_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UBA7001;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UBA7001;s__	taxonomic classification fully defined by topology	N/A	N/A	67.28	11	0.9269994630879859	N/A
bin_m22.vmb86	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	N/A	N/A	N/A	N/A	N/A	GCA_003503945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp003503945	77.15	0.24	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013316055.1, s__UBA11940 sp013316055, 95.0, 77.39, 0.21; GCA_900549005.1, s__UBA11940 sp900549005, 95.0, 77.17, 0.09	83.42	11	0.9554449182881931	N/A
bin_m24.cct0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__	ANI	N/A	GCF_003865035.1, s__Anaerotignum faecicola, 95.0, 77.91, 0.26; GCA_002380805.1, s__Anaerotignum sp002380805, 95.0, 77.76, 0.06; GCF_001561955.1, s__Anaerotignum propionicum, 95.0, 77.71, 0.07; GCA_004557645.1, s__Anaerotignum sp004557645, 95.0, 77.68, 0.25; GCF_001304995.1, s__Anaerotignum sp001304995, 95.0, 77.44, 0.15; GCF_900142265.1, s__Anaerotignum lactatifermentans, 95.0, 77.36, 0.14; GCA_002299545.1, s__Anaerotignum sp002299545, 95.0, 77.31, 0.08; GCA_009929735.1, s__Anaerotignum sp009929735, 95.0, 77.1, 0.1; GCF_001571775.1, s__Anaerotignum neopropionicum, 95.0, 77.03, 0.08; GCA_002316675.1, s__Anaerotignum sp002316675, 95.0, 76.58, 0.11	93.94	11	0.932876896366867	N/A
bin_m24.cct106_sub	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	N/A	N/A	N/A	N/A	N/A	GCA_009773975.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp009773975	77.82	0.16	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	taxonomic classification defined by topology and ANI	N/A	GCF_011039135.1, s__Desulfovibrio sp011039135, 95.0, 78.68, 0.21; GCA_900547595.1, s__Desulfovibrio sp900547595, 95.0, 78.04, 0.22; GCF_011039085.1, s__Desulfovibrio sp011039085, 95.0, 77.84, 0.15; GCF_009696265.1, s__Desulfovibrio sp900540515, 95.0, 77.5, 0.19; GCA_000403945.1, s__Desulfovibrio sp000403945, 95.0, 77.37, 0.14; GCF_001553605.1, s__Desulfovibrio fairfieldensis, 95.0, 77.13, 0.16; GCF_902702915.1, s__Desulfovibrio sp900095395, 95.0, 77.12, 0.1; GCF_900116045.1, s__Desulfovibrio piger_A, 95.0, 77.06, 0.12; GCF_004801255.1, s__Desulfovibrio desulfuricans_C, 95.0, 77.02, 0.1; GCA_002237645.1, s__Desulfovibrio sp002237645, 95.0, 77.02, 0.09; GCF_004309735.1, s__Desulfovibrio legallii, 95.0, 76.98, 0.12; GCF_900102485.1, s__Desulfovibrio legallii_A, 95.0, 76.91, 0.14; GCF_000022125.1, s__Desulfovibrio desulfuricans_A, 95.0, 76.79, 0.09; GCF_003860215.1, s__Desulfovibrio sp003860215, 95.0, 76.75, 0.12; GCF_012843875.1, s__Desulfovibrio sp900556755, 95.0439, 76.74, 0.11; GCF_014202345.1, s__Desulfovibrio intestinalis, 95.0, 76.73, 0.08; GCF_002159665.1, s__Desulfovibrio sp002159665, 95.0, 76.63, 0.05; GCF_000156375.1, s__Desulfovibrio piger, 95.0439, 76.57, 0.12; GCF_000420465.1, s__Desulfovibrio desulfuricans, 95.0, 76.57, 0.1; GCA_009712225.1, s__Desulfovibrio sp009712225, 95.0, 76.51, 0.09; GCA_009929215.1, s__Desulfovibrio sp009929215, 95.0, 76.16, 0.08	89.1	11	0.9543837222845194	N/A
bin_m24.cct128	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA5578;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic novelty determined using RED	N/A	N/A	85.27	11	0.9484002779226639	N/A
bin_m24.cct154	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.68	11	0.8300383964498594	N/A
bin_m24.cct23_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	74.39	11	0.80626927047998	N/A
bin_m24.cct24	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	78.02	11	0.9573911750499002	N/A
bin_m24.cct4	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	72.17	11	0.7497117175012898	N/A
bin_m24.cct57_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__	N/A	N/A	N/A	N/A	N/A	GCA_002358555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp002358555	77.18	0.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003478355.1, s__UBA3402 sp003478355, 95.0, 76.89, 0.11	81.12	11	0.9514746519162324	N/A
