user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
C13F5_subsampled_40Gb_bin.33	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__UMGS1872 sp014237695	GCA_014237695.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__UMGS1872 sp014237695	97.81	0.86	GCA_014237695.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__UMGS1872 sp014237695	97.81	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_009774055.1, s__UMGS1872 sp009774055, 95.0, 83.52, 0.59; GCA_902373635.1, s__UMGS1872 sp902373635, 95.0, 80.38, 0.4; GCA_900549475.1, s__UMGS1872 sp900549475, 95.0, 79.62, 0.3; GCA_900555795.1, s__UMGS1872 sp900555795, 95.0, 79.09, 0.41	93.91	11	N/A	N/A
C13F5_subsampled_40Gb_bin.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	GCF_009911305.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp009911305	90.19	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003024715.1, s__Clostridium_Q sp003024715, 95.0, 77.76, 0.16; GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 77.57, 0.17; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 77.47, 0.19; GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 77.46, 0.15; GCA_000435655.1, s__Clostridium_Q sp000435655, 95.0, 77.27, 0.17; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 77.18, 0.2	88.15	11	0.9905699788192924	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C13F5_subsampled_40Gb_bin.35	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003612405.1, s__UBA3282 sp003612405, 95.0, 82.45, 0.63; GCA_002492525.1, s__UBA3282 sp002492525, 95.0, 81.64, 0.66; GCF_003611805.1, s__UBA3282 sp003611805, 95.0, 79.44, 0.3; GCA_009774175.1, s__UBA3282 sp009774175, 95.0, 78.59, 0.36; GCA_002361355.1, s__UBA3282 sp002361355, 95.0, 78.32, 0.35; GCA_009774215.1, s__UBA3282 sp009774215, 95.0, 78.3, 0.3; GCA_002491905.1, s__UBA3282 sp002491905, 95.0, 78.18, 0.29; GCA_009774585.1, s__UBA3282 sp009774585, 95.0, 78.16, 0.21; GCA_002490705.1, s__UBA3282 sp002490705, 95.0, 78.08, 0.31; GCA_009774655.1, s__UBA3282 sp009774655, 95.0, 78.03, 0.2; GCA_009774575.1, s__UBA3282 sp009774575, 95.0, 77.77, 0.22; GCA_002493835.1, s__UBA3282 sp002493835, 95.0, 77.72, 0.23; GCA_002361735.1, s__UBA3282 sp002361735, 95.0, 77.6, 0.26; GCA_002492725.1, s__UBA3282 sp002492725, 95.0, 77.56, 0.26; GCA_002490835.1, s__UBA3282 sp002490835, 95.0, 77.49, 0.23	93.61	11	0.974468844635533	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C13F5_subsampled_40Gb_bin.36	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__	N/A	N/A	N/A	N/A	N/A	GCF_003611955.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__1XD8-76 sp003611955	79.68	0.45	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	77.55	11	0.9706313506208141	N/A
C13F5_subsampled_40Gb_bin.37	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter muris	GCF_002201475.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter muris	97.53	0.89	GCF_002201475.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter muris	97.53	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009917305.1, s__Acutalibacter muris_A, 95.0, 84.57, 0.74; GCF_009917525.1, s__Acutalibacter sp009917525, 95.0, 81.89, 0.7; GCF_003612555.1, s__Acutalibacter sp003612555, 95.0, 79.09, 0.44; GCF_009936055.1, s__Acutalibacter sp009936055, 95.0, 78.74, 0.25; GCF_009936035.1, s__Acutalibacter sp009936035, 95.0, 78.01, 0.24; GCA_000435395.1, s__Acutalibacter sp000435395, 95.0, 78.0, 0.24; GCA_900543555.1, s__Acutalibacter sp900543555, 95.0, 77.36, 0.22; GCF_900759575.1, s__Acutalibacter sp900759575, 95.0, 76.94, 0.09; GCA_000432995.1, s__Acutalibacter sp000432995, 95.0, 76.61, 0.13; GCA_900548545.1, s__Acutalibacter sp900548545, 95.0, 76.61, 0.18; GCF_900755895.1, s__Acutalibacter sp900755895, 95.0, 76.57, 0.15; GCF_900048895.1, s__Acutalibacter timonensis, 95.0, 76.1, 0.11; GCA_900543305.1, s__Acutalibacter sp900543305, 95.0, 76.06, 0.08	77.8	11	N/A	N/A
C13F5_subsampled_40Gb_bin.38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689685	GCA_001689685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689685	99.75	0.94	GCA_001689685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689685	99.75	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900548705.1, s__UBA7173 sp900548705, 95.0, 83.28, 0.66; GCA_001689485.1, s__UBA7173 sp001689485, 95.0, 80.45, 0.19; GCA_001701135.1, s__UBA7173 sp001701135, 95.0, 79.13, 0.36; GCA_004557825.1, s__UBA7173 sp004557825, 95.0, 79.12, 0.36; GCF_004102785.1, s__UBA7173 sp002491305, 95.0, 78.96, 0.29; GCF_900759895.1, s__UBA7173 sp900759895, 95.0, 78.64, 0.24; GCA_900555165.1, s__UBA7173 sp900555165, 95.0, 78.34, 0.29; GCA_900545955.1, s__UBA7173 sp900545955, 95.0, 78.19, 0.23; GCA_900546835.1, s__UBA7173 sp900546835, 95.0, 78.06, 0.22; GCA_900552325.1, s__UBA7173 sp900552325, 95.0, 78.02, 0.23; GCA_900540205.1, s__UBA7173 sp900540205, 95.0, 78.01, 0.21; GCA_001915385.1, s__UBA7173 sp001915385, 95.0, 77.86, 0.13; GCA_013316675.1, s__UBA7173 sp013316675, 95.0, 77.72, 0.15; GCF_004102805.1, s__UBA7173 sp004102805, 95.0, 77.7, 0.16; GCA_013316535.1, s__UBA7173 sp013316535, 95.0, 77.68, 0.22; GCF_900768685.1, s__UBA7173 sp900768685, 95.0, 76.32, 0.03	97.3	11	N/A	N/A
C13F5_subsampled_40Gb_bin.39	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	ANI	N/A	GCF_004803915.1, s__Duncaniella dubosii, 95.0, 78.42, 0.22; GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 78.41, 0.21; GCF_003024805.1, s__Duncaniella muris, 95.0, 78.29, 0.21; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 77.96, 0.12; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 77.88, 0.12; GCF_004766125.1, s__Duncaniella freteri, 95.0, 77.81, 0.14; GCF_003762875.1, s__Duncaniella sp001689575, 95.0, 77.79, 0.18; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 77.72, 0.12; GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 77.46, 0.12; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.11, 0.14	97.12	11	0.9721388353147918	N/A
C13F5_subsampled_40Gb_bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	N/A	N/A	N/A	N/A	N/A	GCA_009774535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp009774535	79.05	0.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000364225.1, s__Eubacterium_J plexicaudatum, 95.0, 79.79, 0.45; GCA_004562765.1, s__Eubacterium_J sp004562765, 95.0, 76.83, 0.04	64.88	11	0.9735199874027949	N/A
C13F5_subsampled_40Gb_bin.40	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASTD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASTD01;s__	ANI	N/A	GCF_009830285.1, s__ASTD01 sp009830285, 95.0, 81.7, 0.57; GCF_011960625.1, s__ASTD01 sp011960625, 95.0, 80.89, 0.45; GCF_000403455.2, s__ASTD01 sp000403455, 95.0, 80.72, 0.4; GCA_009774295.1, s__ASTD01 sp009774295, 95.0, 79.0, 0.41	90.57	11	0.976118778154567	N/A
C13F5_subsampled_40Gb_bin.41	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__	N/A	N/A	N/A	N/A	N/A	GCA_013316135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp013316135	79.27	0.46	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	91.78	11	0.9657659679960855	N/A
C13F5_subsampled_40Gb_bin.42	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__	N/A	N/A	N/A	N/A	N/A	GCA_002358555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp002358555	77.4	0.17	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003478355.1, s__UBA3402 sp003478355, 95.0, 77.2, 0.1	94.46	11	0.9501445188516041	N/A
C13F5_subsampled_40Gb_bin.43	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	GCF_000403335.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	98.78	0.88	GCF_000403335.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	98.78	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002492295.1, s__COE1 sp002492295, 95.0, 82.18, 0.65; GCF_000403215.1, s__COE1 sp000403215, 95.0, 79.61, 0.24; GCA_009774245.1, s__COE1 sp009774245, 95.0, 78.39, 0.19; GCA_002358575.1, s__COE1 sp002358575, 95.0, 78.03, 0.16; GCA_009774345.1, s__COE1 sp009774345, 95.0, 77.98, 0.18; GCA_014239155.1, s__COE1 sp014239155, 95.0, 77.79, 0.13; GCA_009774395.1, s__COE1 sp009774395, 95.0, 77.73, 0.14; GCA_002490665.1, s__COE1 sp002490665, 95.0, 77.73, 0.2; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.69, 0.08; GCF_900753305.1, s__COE1 sp900753305, 95.0, 77.65, 0.07; GCA_009774375.1, s__COE1 sp009774375, 95.0, 77.5, 0.14; GCA_002491195.1, s__COE1 sp002491195, 95.0, 77.43, 0.15; GCF_011959805.1, s__COE1 sp011959805, 95.0, 77.23, 0.12; GCA_003513705.1, s__COE1 sp003513705, 95.0, 76.69, 0.11	91.11	11	N/A	N/A
C13F5_subsampled_40Gb_bin.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.14	11	0.9265199173193285	N/A
C13F5_subsampled_40Gb_bin.45	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	N/A	N/A	N/A	N/A	N/A	GCA_009774615.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp009774615	76.98	0.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 76.48, 0.05; GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 76.38, 0.05	91.32	11	0.9360534144001302	N/A
C13F5_subsampled_40Gb_bin.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp009774535	GCA_009774535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp009774535	99.13	0.83	GCA_009774535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp009774535	99.13	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000364225.1, s__Eubacterium_J plexicaudatum, 95.0, 80.02, 0.4; GCA_004562765.1, s__Eubacterium_J sp004562765, 95.0, 76.92, 0.05	89.58	11	N/A	N/A
C13F5_subsampled_40Gb_bin.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	94.98	11	0.7950677715739812	N/A
C13F5_subsampled_40Gb_bin.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	N/A	N/A	N/A	N/A	N/A	GCF_014287895.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp900549795	79.84	0.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002161215.1, s__Flavonifractor sp002161215, 95.0, 80.53, 0.54; GCF_000508885.1, s__Flavonifractor sp000508885, 95.0, 80.19, 0.33; GCF_000239295.1, s__Flavonifractor plautii, 95.0, 79.94, 0.49; GCF_002159455.1, s__Flavonifractor sp002159455, 95.0, 79.89, 0.51; GCF_900626285.1, s__Flavonifractor massiliensis_A, 95.0, 79.87, 0.48; GCF_002159265.1, s__Flavonifractor sp002159265, 95.0, 79.78, 0.47; GCF_002161085.1, s__Flavonifractor sp002161085, 95.0, 79.56, 0.44; GCF_014281125.1, s__Flavonifractor gabonensis, 95.0, 78.98, 0.4	69.11	11	0.9593383924586854	N/A
C13F5_subsampled_40Gb_bin.49	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	ANI	N/A	GCA_014237695.1, s__UMGS1872 sp014237695, 95.0, 80.34, 0.49; GCA_009774055.1, s__UMGS1872 sp009774055, 95.0, 80.23, 0.49; GCA_902373635.1, s__UMGS1872 sp902373635, 95.0, 79.26, 0.29; GCA_900555795.1, s__UMGS1872 sp900555795, 95.0, 78.75, 0.31; GCA_900549475.1, s__UMGS1872 sp900549475, 95.0, 78.53, 0.26	96.51	11	0.9713126035731877	N/A
C13F5_subsampled_40Gb_bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris	GCF_003024805.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris	98.33	0.82	GCF_003024805.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris	98.33	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 82.64, 0.59; GCF_004803915.1, s__Duncaniella dubosii, 95.0, 81.56, 0.42; GCF_004766125.1, s__Duncaniella freteri, 95.0, 79.47, 0.19; GCF_003762875.1, s__Duncaniella sp001689575, 95.0, 78.73, 0.26; GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 78.5, 0.26; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 78.37, 0.19; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 78.21, 0.17; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 78.16, 0.19; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.95, 0.17	81.42	11	N/A	N/A
C13F5_subsampled_40Gb_bin.50	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	N/A	N/A	N/A	N/A	N/A	GCA_009775125.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689665	89.6	0.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	taxonomic classification defined by topology and ANI	N/A	GCA_004552485.1, s__CAG-873 sp004552485, 95.0, 77.91, 0.18; GCF_011959565.1, s__CAG-873 sp011959565, 95.0, 77.75, 0.12; GCA_004552725.1, s__CAG-873 sp004552725, 95.0, 77.51, 0.12; GCA_002493945.1, s__CAG-873 sp002493945, 95.0, 77.49, 0.17; GCA_009775225.1, s__CAG-873 sp009775225, 95.0, 77.45, 0.15; GCA_004553485.1, s__CAG-873 sp004553485, 95.0, 77.43, 0.19; GCA_009775275.1, s__CAG-873 sp009775275, 95.0, 77.4, 0.15; GCA_900548975.1, s__CAG-873 sp900548975, 95.0, 77.34, 0.17; GCA_002478045.1, s__CAG-873 sp002478045, 95.0, 77.27, 0.09; GCA_002490635.1, s__CAG-873 sp002490635, 95.0, 77.2, 0.15; GCA_009775265.1, s__CAG-873 sp009775265, 95.0, 77.13, 0.14; GCA_009775135.1, s__CAG-873 sp009775135, 95.0, 77.13, 0.13; GCA_900554265.1, s__CAG-873 sp900554265, 95.0, 77.1, 0.16; GCA_900550395.1, s__CAG-873 sp900550395, 95.0, 77.09, 0.13; GCA_900555715.1, s__CAG-873 sp900555715, 95.0, 77.05, 0.11; GCA_900541865.1, s__CAG-873 sp900541865, 95.0, 77.02, 0.14; GCA_009775195.1, s__CAG-873 sp009775195, 95.0, 77.02, 0.14; GCF_900755985.1, s__CAG-873 sp900755985, 95.0, 76.94, 0.11; GCA_002633115.1, s__CAG-873 sp002633115, 95.0, 76.92, 0.15; GCA_004554255.1, s__CAG-873 sp004554255, 95.0, 76.91, 0.09; GCA_900540625.1, s__CAG-873 sp900540625, 95.0, 76.81, 0.09; GCA_003979155.1, s__CAG-873 sp003979155, 95.0, 76.72, 0.13; GCA_001689415.1, s__CAG-873 sp001689415, 95.0, 76.7, 0.1; GCA_900759845.1, s__CAG-873 sp900759845, 95.0, 76.65, 0.08; GCA_900554715.1, s__CAG-873 sp900554715, 95.0, 76.62, 0.14; GCA_900759825.1, s__CAG-873 sp900759825, 95.0, 76.62, 0.13; GCA_001701165.1, s__CAG-873 sp001701165, 95.0, 76.61, 0.08; GCA_002491245.1, s__CAG-873 sp002491245, 95.0, 76.57, 0.11; GCA_009775535.1, s__CAG-873 sp009775535, 95.0, 76.27, 0.08	89.26	11	0.9965440833679063	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C13F5_subsampled_40Gb_bin.51	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	ANI	N/A	GCF_009911065.1, s__UBA9502 sp009911065, 95.0, 79.1, 0.21; GCF_003669055.1, s__UBA9502 sp003669055, 95.0, 78.25, 0.28; GCF_003611875.1, s__UBA9502 sp003611875, 95.0, 77.84, 0.21; GCA_004554205.1, s__UBA9502 sp004554205, 95.0, 76.93, 0.11; GCF_003478505.1, s__UBA9502 sp003478505, 95.0, 76.91, 0.07; GCA_900538475.1, s__UBA9502 sp900538475, 95.0, 76.73, 0.12; GCF_003481825.1, s__UBA9502 sp003481825, 95.0, 76.69, 0.08; GCF_003481985.1, s__UBA9502 sp003506385, 95.0, 76.65, 0.07; GCF_003480315.1, s__UBA9502 sp003480315, 95.0, 76.64, 0.09; GCA_900540335.1, s__UBA9502 sp900540335, 95.0, 76.56, 0.12; GCA_900555625.1, s__UBA9502 sp900555625, 95.0, 76.25, 0.04; GCF_900770535.1, s__UBA9502 sp900770535, 95.0, 76.0, 0.1	94.88	11	0.951288416114106	N/A
C13F5_subsampled_40Gb_bin.52	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	N/A	N/A	N/A	N/A	N/A	GCF_003762875.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella sp001689575	80.15	0.4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_004766125.1, s__Duncaniella freteri, 95.0, 79.48, 0.33; GCF_004803915.1, s__Duncaniella dubosii, 95.0, 79.11, 0.18; GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 78.98, 0.29; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 78.75, 0.29; GCF_003024805.1, s__Duncaniella muris, 95.0, 78.48, 0.22; GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 78.42, 0.26; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 77.93, 0.16; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.9, 0.19; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 77.74, 0.16	96.37	11	0.9886700382445793	N/A
