user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
ERR4836918_bin.17	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	GCA_900553985.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985	79.01	0.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 79.0, 0.45; GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 78.98, 0.48; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 78.93, 0.36; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 78.63, 0.4; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 78.58, 0.46; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 78.53, 0.43; GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 78.4, 0.42; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 78.38, 0.41; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 78.37, 0.36; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 78.33, 0.46; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 78.32, 0.38; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 78.3, 0.43; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 78.26, 0.44; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 78.22, 0.38; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 78.21, 0.36; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 78.15, 0.42; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 78.12, 0.4; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 78.08, 0.4; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 77.94, 0.35; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 77.94, 0.44; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 77.8, 0.31; GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 77.78, 0.4; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 77.76, 0.31; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 77.62, 0.28; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 77.35, 0.33; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 77.32, 0.29; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 77.16, 0.28; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 77.16, 0.33; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 76.98, 0.26; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 76.53, 0.26	86.68	11	0.9597005719420311	N/A
ERR4836921_bin.30	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__	ANI	N/A	GCA_900552625.1, s__QALS01 sp900552625, 95.0, 79.27, 0.32; GCA_900540805.1, s__QALS01 sp003150575, 95.0, 78.56, 0.32; GCA_900555925.1, s__QALS01 sp900555925, 95.0, 77.83, 0.25	90.59	11	0.9559144055146678	N/A
ERR4836924_bin.33	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS1217;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549625.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS1217;s__UMGS1217 sp900549625	77.56	0.21	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS1217;s__	taxonomic classification defined by topology and ANI	N/A	N/A	76.0	11	0.9641360505332079	N/A
ERR4836924_bin.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	ANI	N/A	GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 79.72, 0.49; GCA_900553985.1, s__CAG-269 sp900553985, 95.0, 79.69, 0.46; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 79.69, 0.39; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 79.46, 0.5; GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 79.46, 0.46; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 79.44, 0.47; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 79.42, 0.44; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 79.41, 0.49; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 79.39, 0.46; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 79.34, 0.45; GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 79.19, 0.48; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 79.12, 0.5; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 79.0, 0.39; GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 78.95, 0.44; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 78.95, 0.46; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 78.93, 0.46; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 78.82, 0.48; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 78.7, 0.43; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 78.7, 0.48; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 78.7, 0.47; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 78.63, 0.37; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 78.6, 0.37; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 78.39, 0.35; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 77.96, 0.31; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 77.81, 0.35; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 77.77, 0.36; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 77.64, 0.33; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 77.38, 0.29; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 77.35, 0.28; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 77.3, 0.28; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 77.12, 0.26	85.75	11	0.9440863068026479	N/A
ERR4836925_bin.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	ANI	N/A	GCF_002161355.1, s__Mediterraneibacter sp002161355, 95.0, 79.94, 0.5; GCF_002159505.1, s__Mediterraneibacter sp002159505, 95.0, 79.91, 0.49; GCA_900555215.1, s__Mediterraneibacter sp900555215, 95.0, 79.11, 0.34; GCF_900751785.1, s__Mediterraneibacter sp900751785, 95.0, 78.89, 0.37; GCA_002314255.1, s__Mediterraneibacter sp002314255, 95.0, 78.85, 0.35; GCF_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 78.78, 0.29; GCF_002160525.1, s__Mediterraneibacter sp002160525, 95.0, 78.65, 0.38; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 78.31, 0.32; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 78.05, 0.27; GCF_001312505.1, s__Mediterraneibacter faecis, 95.0, 77.53, 0.19; GCF_000155205.1, s__Mediterraneibacter lactaris, 95.0, 77.41, 0.17; GCA_900541505.1, s__Mediterraneibacter sp900541505, 95.0, 77.37, 0.22; GCF_000153925.1, s__Mediterraneibacter torques, 95.0, 77.19, 0.18; GCF_900752395.1, s__Mediterraneibacter sp900752395, 95.0, 77.15, 0.17; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 76.9, 0.16; GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 76.67, 0.12	65.42	11	0.9617913071996662	N/A
ERR4836925_bin.17	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__CAG-877 sp900554305	GCA_900554305.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__CAG-877 sp900554305	98.75	0.92	GCA_900554305.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__CAG-877 sp900554305	98.75	0.92	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900554315.1, s__CAG-877 sp900554315, 95.0, 82.67, 0.68; GCA_900548695.1, s__CAG-877 sp900548695, 95.0, 80.9, 0.58; GCF_900768815.1, s__CAG-877 sp900768815, 95.0, 78.6, 0.24; GCA_900552495.1, s__CAG-877 sp900552495, 95.0, 78.54, 0.22; GCF_900753325.1, s__CAG-877 sp900753325, 95.0, 78.45, 0.33; GCA_000433455.1, s__CAG-877 sp000433455, 95.0, 78.44, 0.25	87.49	11	N/A	N/A
ERR4836925_bin.9	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-306;s__	N/A	N/A	N/A	N/A	N/A	GCA_000980375.1	95.0	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-306;s__CAG-306 sp000980375	79.77	0.53	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	94.36	11	0.9521461927414562	N/A
ERR4836926_bin.106	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	GCF_000154565.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	99.01	0.94	GCF_000154565.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	99.01	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 90.31, 0.84; GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 78.35, 0.26; GCF_900078395.1, s__Anaerotruncus rubiinfantis, 95.0, 77.35, 0.17; GCF_000403395.2, s__Anaerotruncus sp000403395, 95.0, 77.16, 0.11; GCF_900186535.1, s__Anaerotruncus massiliensis_A, 95.0, 76.84, 0.11	95.22	11	N/A	N/A
ERR4836926_bin.107	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	GCA_900553985.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985	79.81	0.41	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 79.18, 0.37; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 79.1, 0.3; GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 78.94, 0.37; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 78.9, 0.4; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 78.87, 0.34; GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 78.55, 0.36; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 78.54, 0.4; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 78.53, 0.32; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 78.52, 0.33; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 78.44, 0.33; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 78.2, 0.34; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 78.16, 0.33; GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 78.05, 0.3; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 77.9, 0.28; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 77.9, 0.33; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 77.88, 0.33; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 77.85, 0.33; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 77.83, 0.28; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 77.8, 0.27; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 77.66, 0.28; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 77.57, 0.25; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 77.43, 0.23; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 77.28, 0.25; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 77.17, 0.19; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 77.02, 0.24; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 76.98, 0.2; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 76.96, 0.19; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 76.93, 0.31; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 76.69, 0.18; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 76.27, 0.12	45.34	11	0.9628033886542148	N/A
ERR4836926_bin.22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	97.54	0.9	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	97.54	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_006542685.1, s__Alistipes dispar, 95.0, 79.38, 0.4; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 79.11, 0.44; GCF_900107675.1, s__Alistipes timonensis, 95.0, 79.03, 0.4; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 79.01, 0.43; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 79.0, 0.29; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 78.99, 0.43; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 78.91, 0.41; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 78.9, 0.38; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 78.9, 0.37; GCF_000210575.1, s__Alistipes shahii, 95.0, 78.88, 0.41; GCF_900083545.1, s__Alistipes provencensis, 95.0, 78.86, 0.41; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 78.82, 0.37; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 78.81, 0.4; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 78.81, 0.4; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.77, 0.43; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 78.75, 0.36; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 78.73, 0.42; GCF_006542665.1, s__Alistipes communis, 95.0, 78.69, 0.36; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.65, 0.32; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 78.62, 0.34; GCF_900604385.1, s__Alistipes megaguti, 95.0, 78.57, 0.38; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 78.56, 0.37; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 78.55, 0.39; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 78.49, 0.36; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.19, 0.26; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.11, 0.34; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.9, 0.32; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.55, 0.18; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 77.51, 0.2; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.49, 0.17; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.46, 0.17; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.37, 0.25; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.29, 0.14; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.91, 0.15; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.52, 0.2; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.19, 0.08	95.14	11	N/A	N/A
ERR4836926_bin.25	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	GCF_900148495.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	97.27	0.95	GCF_900148495.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	97.27	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000435195.1, s__Negativibacillus sp000435195, 95.0, 79.54, 0.45; GCA_900547015.1, s__Negativibacillus sp900547015, 95.0, 79.05, 0.45; GCA_900547455.1, s__Negativibacillus sp900547455, 95.0, 78.56, 0.29	93.19	11	N/A	N/A
ERR4836926_bin.28	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__UBA9475 sp900549885	80.22	0.39	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__	taxonomic classification defined by topology and ANI	N/A	GCA_004560375.1, s__UBA9475 sp004560375, 95.0, 80.77, 0.45; GCF_002161675.1, s__UBA9475 sp002161675, 95.0, 80.18, 0.4; GCA_003534045.1, s__UBA9475 sp003534045, 95.0, 79.4, 0.39; GCF_002161235.1, s__UBA9475 sp002161235, 95.0, 79.27, 0.35; GCA_900554075.1, s__UBA9475 sp900554075, 95.0, 77.67, 0.21	73.0	11	0.9620139983473114	N/A
ERR4836926_bin.3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900543085	GCA_900543085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900543085	97.66	0.81	GCA_900543085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900543085	97.66	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900759385.1, s__UBA5446 sp900759385, 95.0, 85.38, 0.66; GCA_900544765.1, s__UBA5446 sp900544765, 95.0, 84.69, 0.6; GCA_900545405.1, s__UBA5446 sp900545405, 95.0, 81.32, 0.47; GCA_900544295.1, s__UBA5446 sp900544295, 95.0, 80.64, 0.42; GCA_900546485.1, s__UBA5446 sp900546485, 95.0, 80.35, 0.42; GCA_900546615.1, s__UBA5446 sp900546615, 95.0, 80.03, 0.37; GCA_004553625.1, s__UBA5446 sp004553625, 95.0, 79.68, 0.35; GCA_900752445.1, s__UBA5446 sp900752445, 95.0, 79.4, 0.39; GCA_002427465.1, s__UBA5446 sp002427465, 95.0, 75.99, 0.09	75.34	11	N/A	N/A
ERR4836926_bin.42	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	71.01	11	0.8803394150889494	N/A
ERR4836926_bin.49	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815	GCF_002160815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815	97.83	0.8	GCF_002160815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815	97.83	0.8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002160865.1, s__Massiliomicrobiota sp002160865, 95.0, 87.46, 0.69	93.87	11	N/A	N/A
ERR4836926_bin.59	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1448;s__	N/A	N/A	N/A	N/A	N/A	GCA_002329405.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1448;s__UBA1448 sp002329405	76.49	0.09	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	80.44	11	0.9245544914207302	N/A
ERR4836926_bin.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	ANI	N/A	GCF_000949455.1, s__Ruthenibacterium lactatiformans, 95.0, 78.38, 0.29; GCA_002315015.1, s__Ruthenibacterium sp002315015, 95.0, 78.12, 0.1; GCA_003149955.1, s__Ruthenibacterium sp003149955, 95.0, 77.9, 0.17; GCA_013316265.1, s__Ruthenibacterium sp013316265, 95.0, 77.85, 0.18; GCF_900759375.1, s__Ruthenibacterium sp900759375, 95.0, 77.8, 0.19; GCA_900546885.1, s__Ruthenibacterium sp900546885, 95.0, 77.63, 0.18; GCA_009929695.1, s__Ruthenibacterium sp009929695, 95.0, 76.41, 0.1	91.26	11	0.9113759137630406	N/A
ERR4836926_bin.81	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp003343805	GCA_003343805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp003343805	97.06	0.81	GCA_003343805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp003343805	97.06	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900548845.1, s__UMGS1004 sp900548845, 95.0, 89.37, 0.92; GCA_900547645.1, s__UMGS1004 sp900547645, 95.0, 79.64, 0.39; GCF_900761685.1, s__UMGS1004 sp900761685, 95.0, 79.11, 0.27	94.06	11	N/A	N/A
ERR4836926_bin.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	ANI	N/A	GCA_900554525.1, s__UBA737 sp900554525, 95.0, 81.35, 0.33; GCA_900547305.1, s__UBA737 sp900547305, 95.0, 79.74, 0.25; GCA_900549055.1, s__UBA737 sp900549055, 95.0, 79.69, 0.31; GCA_900547445.1, s__UBA737 sp900547445, 95.0, 79.0, 0.4; GCA_900549755.1, s__UBA737 sp900549755, 95.0, 79.0, 0.31; GCA_002431945.1, s__UBA737 sp002431945, 95.0, 78.91, 0.26; GCF_900754145.1, s__UBA737 sp900754145, 95.0, 78.8, 0.39; GCA_900543215.1, s__UBA737 sp900543215, 95.0, 78.76, 0.32; GCA_002451855.1, s__UBA737 sp002451855, 95.0, 78.39, 0.3; GCA_002297415.1, s__UBA737 sp002297415, 95.0, 76.86, 0.12; GCA_900547095.1, s__UBA737 sp900547095, 95.0, 76.32, 0.12; GCA_002315765.1, s__UBA737 sp002315765, 95.0, 76.02, 0.06	95.57	11	0.9668592265293275	N/A
